english, arabic, word_id
1374,السيارات,Car
1375,العجوز,The old
1376,ولو,If
1377,أعدك,I promise
1378,السرير,Bed
1379,ليسوا,Not
1380,درجة,Degree
1381,مثلي,Gay
1382,تصل,Up
1383,بالمناسبة,By the way
1384,المبنى,Building
1385,المستقبل,Future
1386,زوجته,His wife
1387,مال,Money
1388,شون,Shaun
1389,ماهذا,What is this
1390,الثالثة,Third
1391,عملت,I worked
1392,فجأة,Suddenly
1393,واحده,One
1394,تتذكر,Remember
1395,تناول,Eat
1396,أحضرت,Bring
1397,المسيح,Christ
1398,أترى,Do you see
1399,وجهك,Face
1400,قادمة,Coming
1401,أريده,I want
1402,حسب,According to
1403,والدتك,Mother
1404,المهمة,Task
1405,لان,Because
1406,تعد,The
1407,موجودة,Present
1408,نحصل,We get
1409,كريس,Chris
1410,تمزح,Kidding
1411,لربما,Maybe
1412,المياه,Water
1413,النظام,System
1414,يفعله,do
1415,سخيف,Silly
1416,وصل,Arrived in
1417,السلامة,Safety
1418,وجهي,My face
1419,الموسم,Season
1420,مذهل,Stunning
1421,الأب,Father
1422,نعود,Go back
1423,يأخذ,Take
1424,اللعب,Playing
1425,وقال,He said
1426,تتحدثين,Talking
1427,رغم,Despite
1428,الانتظار,Wait
1429,أيمكنك,Can
1430,ھ,E
1431,الرقص,Dancing
1432,محقة,Rightly
1433,أعتذر,I apologize
1434,القبض,Capture
1435,بقدر,As far as
1436,تتكلم,Speak
1437,هاتف,Phone
1438,شعر,Poetry
1439,ريتشارد,Richard
1440,والتي,Which
1441,يخرج,Out
1442,أختي,My sister
1443,اننى,I
1444,يظهر,shows
1445,المحقق,Detective
1446,ملابس,Clothes
1447,مجنونة,Crazy
1448,يهتم,Cares about
1449,صديقة,Friendly
1450,ابنتي,My daughter
1451,الطاقة,Energy
1452,كلب,dog
1453,ستعمل,Will
1454,فعلتها,I did it
1455,آل,Al
1456,لنفسك,For yourself
1457,لطالما,For as long as
1458,الغداء,Lunch
1459,اليك,Here
1460,إسمع,Hear
1461,لندن,London
1462,تجعل,Make
1463,بان,Ban
1464,اثنين,Two
1465,متأخر,Late
1466,مدرسة,School
1467,أسبوع,Week
1468,بيتي,Betty
1469,الظلام,Darkness
1470,القاضي,Judge
1471,نحاول,We are trying to
1472,وسط,Amid
1473,يملك,has
1474,سمحت,Allowed
1475,المهم,It is important
1476,يجعلك,It makes you
1477,يصل,Up
1478,تظهر,show
1479,بيني,Penny
1480,تقولين,You say
1481,ستيف,Steve
1482,جانب,Besides
1483,إحدى,One
1484,قلب,Heart
1485,للبيت,House
1486,جنون,Mad
1487,الولايات,US
1488,تي,T-
1489,يدك,Your hand
1490,طعام,food
1491,لرؤية,To see
1492,الضوء,Light
1493,تتحرك,Moving
1494,تهتم,Care
1495,قررت,I decided
1496,يعرفون,Know
1497,كنتم,You
1498,اتصلت,I called
1499,رأس,Head
1500,العملية,Operation
1501,بطاقة,Card
1502,التلفاز,TV
1503,بداية,The beginning of
1504,يبقى,It remains
1505,أخبريني,Tell me
1506,أقوله,I say
1507,الشعر,Hair
1508,وإن,If
1509,ولماذا,Why
1510,مزيد,More
1511,الأعلى,Top
1512,اليه,To him
1513,الرسالة,The message
1514,دفع,Payment of
1515,مستعدة,Ready
1516,…,…
1517,الحكومة,Government
1518,قمنا,We have
1519,اردت,I wanted
1520,أجلي,Me
1521,واثق,Confident
1522,ساعدني,Help me
1523,تغير,Change
1524,تريدني,You want me
1525,اذهبي,Go
1526,هاري,Harry
1527,روبرت,Robert
1528,الرغم,Although
1529,الفندق,Hotel
1530,أصدقائي,My friends
1531,كاملة,Full
1532,إنتهى,It ended
1533,حل,Solution
1534,معكم,With you
1535,الأم,Mother
1536,الحيوانات,animals
1537,طيب,Ok
1538,فهي,It is
1539,سأقول,I will say
1540,للذهاب,To go
1541,الرقم,No
1542,الآنسة,Miss
1543,وهناك,There are
1544,أتفهم,I understand
1545,تومي,Tommy
1546,القطار,Train
1547,سكوت,Scott
1548,تشعرين,You feel
1549,أتعرفين,Do you know
1550,مـا,What
1551,إلى,to
1552,هاي,Hai
1553,الأسئلة,Questions
1554,يدعى,It called
1555,آمن,Safe
1556,القتال,Fighting
1557,حب,Love
1558,يمكنهم,They can
1559,لحم,meat
1560,قوله,Saying
1561,دان,Dan
1562,شخصية,Personal
1563,تسمع,You hear
1564,الخطة,Plan
1565,شرطي,Policeman
1566,يدي,Lady
1567,صور,Photos
1568,رأسي,My head
1569,أليكس,Alex
1570,كيفية,How
1571,عظيمة,Great
1572,بسيط,Simple
1573,أعيش,I live
1574,جاد,Jad
1575,وصلنا,We got
1576,ملك,King
1577,فتيات,Girls
1578,يشعر,Feel
1579,أشكرك,Thank you
1580,بوبي,Bobby
1581,والتر,Walter
1582,الأعمال,Business
1583,دماء,Blood
1584,القدم,Foot
1585,الغابة,Jungle
1586,المدير,Director
1587,حرب,war
1588,استخدام,Use
1589,اكن,I
1590,ثمة,There
1591,عمله,His
1592,أبدو,I look
1593,امر,is
1594,تضع,Put
1595,أبى,Abi
1596,اتمنى,I hope
1597,أيمكنني,Can I
1598,فـي,In
1599,مثلما,Just as
1600,الأولاد,Boys
1601,بالعمل,work
1602,سأخبرك,I'll tell you
1603,وربما,Perhaps
1604,العمر,Age
1605,الرائع,Wonderful
1606,خاطئ,Wrong
1607,كـ,K
1608,حصلنا,We got
1609,تقوله,Say
1610,قلق,Anxiety
1611,اللحم,Meat
1612,شراب,Syrup
1613,بن,Ben
1614,مسألة,The issue of
1615,بعضهم,Some of them
1616,تتوقف,Stop
1617,موافقة,Approval
1618,أرسل,Send
1619,الشيطان,Devil
1620,أدخل,Enter
1621,ألديك,Do you have
1622,تتصل,Related to
1623,فكر,Think
1624,خدمة,Service
1625,…,…
1626,سرقة,Theft
1627,أ,A
1628,باريس,Paris
1629,القمر,Moon
1630,ستذهب,Will go
1631,تنتهي,End
1632,تاريخ,Date of
1633,معذرة,Sorry
1634,تقولي,Tell
1635,أراهن,I bet
1636,أبقى,Kept
1637,كلير,Claire
1638,عاهرة,Whore
1639,دين,Dean
1640,آي,Aye
1641,هاه,Huh
1642,ثمن,The price of
1643,الدفاع,Defense
1644,أتريدين,You want
1645,ليلي,Lilly
1646,سيئ,Bad
1647,عد,Counting
1648,المفضل,'s homepage!
1649,بالإضافة,In addition
1650,قالوا,They said
1651,الكنيسة,Church
1652,البلاد,The country
1653,ومع,With
1654,سيتم,Will be
1655,قوي,Strong
1656,اهلا,Welcome
1657,بأمان,Safely
1658,جاهزة,Ready
1659,حماية,Protection of
1660,اسمها,Her name
1661,الصف,Grade
1662,خط,Line
1663,التالية,The following
1664,لنرى,To see
1665,الكل,All
1666,أثق,I am confident
1667,الكلمات,words
1668,حالما,As soon as
1669,تسير,Going
1670,الشراب,Drink
1671,الجميل,Beautiful
1672,اجلس,Sit
1673,تعرفي,Learn about
1674,منى,Mona
1675,الأسلحة,Arms
1676,جيري,Jerry
1677,جوني,Johnny
1678,الشاحنة,The truck
1679,واو,F
1680,بمجرد,Once
1681,أراه,I see
1682,كارل,Carl
1683,لشخص,Someone
1684,أربع,Four
1685,الأبيض,White
1686,السرعة,Speed ​​
1687,تظنين,Do you think
1688,الأحيان,Often
1689,سبعة,Seven
1690,أمور,Things
1691,الصندوق,Fund
1692,طائرة,aircraft
1693,السادة,Gentlemen
1694,تدخل,Intervention
1695,مساعدتي,Help me
1696,التحكم,Control
1697,روز,Rose
1698,التاريخ,History
1699,الافضل,Better
1700,it,it
1701,التوقف,Stop
1702,لله,God
1703,الألم,Pain
1704,الفكرة,The idea
1705,إعتقدت,I thought
1706,حضرة,Hazrat
1707,مشاهدة,View
1708,الضحية,The victim
1709,آلاف,Thousands
1710,الجلوس,Sitting
1711,شارع,Street
1712,دانيال,Daniel
1713,بالرغم,Although
1714,كابتن,Captain
1715,جيده,Good
1716,الشباب,Youth
1717,مرتين,Twice
1718,الثانوية,Secondary
1719,يوما,Days
1720,بوسعي,I
1721,وعلى,On
1722,طبيعي,Normal
1723,انتهت,It ended
1724,زوج,Pair
1725,يرى,Sees
1726,دخلت,It entered
1727,الإنتظار,Waiting
1728,موافق,OK
1729,صفقة,Deal
1730,مناسب,Suitable
1731,مشغول,Busy
1732,فندق,Hotel
1733,حامل,holder
1734,طريقه,Way
1735,بناء,Building
1736,بلدي,My
1737,ميتة,Dead
1738,المفتاح,key
1739,سيارتي,My car
1740,ماهي,What
1741,سان,San
1742,كايل,Kyle
1743,شكل,Form
1744,زمن,time
1745,الرحيل,Leave
1746,القبيل,Such
1747,يجعلني,It makes me
1748,أعمال,work
1749,يقتل,Kills
1750,نصل,Blade
1751,سهل,Easy
1752,كهذه,Such
1753,اقصد,I mean
1754,صنع,Making
1755,نوعا,A kind
1756,المسدس,Pistol
1757,صح,TRUE
1758,الشخصية,Personal
1759,هـل,Is
1760,فرقة,Band
1761,غاضبة,Angry
1762,تعرفه,You know
1763,الدرجة,Class
1764,بالقرب,Near
1765,خير,Good
1766,إبن,Son of
1767,كنتي,Kantian
1768,سو,Su
1769,موت,Death
1770,الأسود,Black
1771,الرئيسي,The main
1772,قتله,Kill
1773,النجدة,Rescue
1774,خذي,Take
1775,يارفاق,Aarvaq
1776,صديقتي,My girlfriend
1777,الحقيقية,Real
1778,توني,Tony
1779,تفعلينه,You are doing
1780,يومين,Two days
1781,أحسنت,Well done
1782,منزلك,Your home
1783,إتفقنا,We agreed
1784,تكذب,Lie
1785,l,l
1786,بقية,The rest of
1787,افكر,Thinking
1788,لعين,The eye
1789,وجد,It found
1790,شخصا,people
1791,أمل,Hope
1792,دخل,income
1793,وداعا,Goodbye
1794,يبحث,Looking
1795,لكنهم,But
1796,أقدر,I appreciate
1797,يبدأ,Begins
1798,آخذ,Taking
1799,قادر,Capable
1800,عميل,client
1801,ذاهبة,Going
1802,بشأنه,About it
1803,تلعب,Play
1804,وحدة,Unit
1805,تقدم,Offers
1806,استمع,Listen
1807,مـاذا,What
1808,شراء,Buy
1809,الرحلة,Flight
1810,جميعنا,All of us
1811,تطلب,Calls
1812,أقرب,Nearest
1813,نادي,Club
1814,السلام,Peace
1815,ستكونين,It'll be
1816,خطير,Dangerous
1817,طول,Length of
1818,أتعتقد,Do I think
1819,جاي,Jay
1820,تمانع,Mind
1821,السيدات,Ladies
1822,قرأت,I read
1823,يمكنكم,You
1824,الزفاف,Wedding
1825,عطلة,Holiday
1826,الليله,Tonight
1827,فيل,Phil
1828,الملازم,Lieutenant
1829,يد,Hand
1830,اقوم,I do
1831,احاول,I'm trying
1832,أتوقع,I expect
1833,مجال,Field of
1834,باب,Door
1835,للخروج,Out
1836,هنـا,Here
1837,الجو,Air
1838,شاب,Young
1839,العظيم,Great
1840,الولد,The boy
1841,يتوجب,must
1842,جوي,Joey
1843,قاموا,They
1844,بالأمس,Yesterday
1845,و,and
1846,هيه,Hey
1847,للحظة,For a moment
1848,توقفوا,Stop
1849,زوجك,Your husband
1850,أولاد,Children
1851,عائلتك,Your family
1852,ذالك,Malk
1853,حياتنا,Our lives
1854,جيني,Jenny
1855,الزمن,Time
1856,الشهر,Month
1857,النافذة,window
1858,وكانت,The
1859,عمي,My uncle
1860,لأحد,One of
1861,فيك,Vic
1862,ترين,Train
1863,ريد,Reid
1864,الضغط,Pressure
1865,الثلج,Ice
1866,ابقى,Stay
1867,أمى,My mother
1868,قائد,Commander of
1869,شك,doubt
1870,تنتظر,Waiting for
1871,وكذلك,As well as
1872,والدتي,My mother
1873,موضوع,Multi
1874,تعالى,The Almighty
1875,ا,A
1876,آسفه,Sorry
1877,محظوظ,Lucky
1878,أقوى,Stronger
1879,ثمانية,Eight
1880,الكلمة,Word
1881,تقرير,Report
1882,للخارج,Out
1883,توماس,Thomas
1884,الغبي,Stupid
1885,توقفت,I stopped
1886,داعي,Need
1887,رباه,My God
1888,مدير,Director
1889,الأحمر,Red
1890,يفعلون,They do
1891,لوك,Luc
1892,قديم,Old
1893,والد,Father
1894,أقدم,Senior
1895,الطاولة,Table
1896,خرج,came out
1897,النجوم,Stars
1898,تذهبي,You go
1899,سيأتي,Will come
1900,تحركوا,They moved
1901,سواء,Whether
1902,أسألك,I ask
1903,وقعت,Signed
1904,الاسبوع,week
1905,سبيل,For
1906,انة,It's
1907,قليلة,A few
1908,الفضاء,Space
1909,ليو,Liu
1910,الخوف,Fear
1911,سوية,Together
1912,ببساطة,Simply
1913,رأيتها,I saw
1914,بالمنزل,Home
1915,إما,Either
1916,تيد,Ted
1917,غاضب,Angry
1918,قيمة,The value of
1919,تأكيد,Confirm
1920,القدر,Destiny
1921,الحدود,border
1922,ذكر,Male
1923,الموقع,Site
1924,بدا,It seemed
1925,أسئلة,Questions
1926,الخطب,Speeches
1927,شديد,Severe
1928,محل,Replace
1929,للهول,Hall of
1930,التحقيق,Investigation
1931,الأصدقاء,Friends
1932,محطة,Station
1933,الأبد,Forever
1934,الجامعة,University
1935,آن,Anne
1936,حادث,accident
1937,نيل,Neil
1938,فتح,Open
1939,الشاي,Tea
1940,الترجمة,translation
1941,الداخلية,Interior
1942,الضابط,The officer
1943,تقصدين,You mean
1944,فلم,Not
1945,فسوف,You'll
1946,علامة,mark
1947,اسفة,Sorry
1948,تستخدم,Used
1949,المطبخ,Kitchen
1950,بإمكاننا,We can
1951,قهوة,Coffee
1952,مجلس,Council
1953,مفاجأة,Surprise
1954,بضع,A few
1955,الجثة,The body
1956,ولهذا,For this
1957,آني,Annie
1958,اول,First
1959,صعبة,Tough
1960,اريدك,I want
1961,تستحق,Worth
1962,يقومون,They
1963,تحديد,Determine
1964,فمك,Your mouth
1965,كلهم,All of them
1966,الرأس,Cape
1967,الحالي,Current
1968,الغريب,Strangely
1969,كيت,Kate
1970,خطوة,Step
1971,لفعل,To do
1972,حركة,Movement
1973,إنظر,Look
1974,ستقوم,Will
1975,مكالمة,Call
1976,نفعله,We do
1977,بنفسه,Himself
1978,فان,Van
1979,الكلاب,Dogs
1980,مقابلة,Interview
1981,قلقة,Concerned
1982,حي,District
1983,آتي,I come
1984,كتب,He wrote
1985,مكتبي,My Office
1986,مضت,ago
1987,قصيرة,Short
1988,العلاج,treatment
1989,آلة,Machine
1990,الصيف,Summer
1991,تحتاجين,You need
1992,ترتدي,Wears
1993,حقيبة,Bag
1994,الفوضى,Chaos
1995,إنتظري,Wait
1996,السنوات,Years
1997,رأى,He saw
1998,المراقبة,surveillance
1999,للقيام,To do
2000,لابأس,A good
2001,النبيذ,Wine
2002,قف,Stand
2003,النهر,River
2004,بأنهم,They
2005,إشارة,Signal
2006,رأسه,His head
2007,لانه,Because he
2008,الجزيرة,Al Jazeera
2009,كاثرين,Catherine
2010,أكل,Eat
2011,تدفع,Pay
2012,الأمريكية,US
2013,زالت,Still
2014,بأكمله,The entire
2015,جدي,Serious
2016,الاطفال,Kids
2017,لمعرفة,To find out
2018,مر,Over
2019,يعجبني,I like
2020,الثلاثة,The three
2021,ذكي,Clever
2022,ماء,Water
2023,البرنامج,The program
2024,السحر,Magic
2025,الشكل,Figure
2026,والان,Now
2027,بأمر,Order
2028,أموت,I die
2029,قدر,As much as
2030,بسهولة,Easily
2031,الحقير,Despicable
2032,لاشيء,Nothing
2033,لأنهم,Because they
2034,قديمة,Old
2035,اتحدث,I speak
2036,موقف,Position
2037,أتكلم,I speak
2038,الحقيبة,Pouch
2039,البحرية,Marine
2040,أفترض,I suppose
2041,يهمني,I'd
2042,آنا,Anna
2043,يدخل,Enters
2044,مارتن,Martin
2045,اتصال,contact
2046,تفقد,Lose
2047,ر,
2048,أغلق,Closed
2049,م,M
2050,الموافقة,Approval
2051,مطعم,Restaurant
2052,مدة,For
2053,تقتل,Kill
2054,ملايين,Millions
2055,أخبره,Told him
2056,يحمل,Holds
2057,الكاميرا,Camera
2058,الخامسة,Fifth
2059,اخبرك,I tell you
2060,البيض,Eggs
2061,قضيت,I spent
2062,الوجه,Face
2063,الكون,Universe
2064,سفينة,ship
2065,عضو,Member
2066,البريد,E-
2067,بارد,Cool
2068,مستوى,The level of
2069,ابنك,Your son
2070,أغنية,Song
2071,بطل,Champion
2072,أضع,I put
2073,بسيطة,Simple
2074,أطول,Longer
2075,اخبرني,Tell me
2076,عقلك,Your mind
2077,أعتقدت,I thought
2078,جدتي,My grandmother
2079,روح,Spirit of
2080,فعلنا,We did
2081,أمزح,Joking
2082,نقول,We say
2083,الفيديو,Video
2084,أخبرت,I told
2085,أنى,Anne
2086,وجهه,His face
2087,ولكننا,But
2088,وكأنه,Like
2089,متن,Board
2090,كارتر,Carter
2091,انى,I
2092,سريع,Quick
2093,رؤيته,See
2094,قلبك,Your heart
2095,قابلت,I met
2096,كذبت,Lied
2097,عقد,Contract
2098,جرى,was
2099,الأسفل,Down
2100,إسم,Name
2101,تأكل,Eat
2102,نكن,Let
2103,احصل,Get
2104,مكانه,Place
2105,وقتك,Time
2106,لعب,Play
2107,وحتى,Until
2108,شاهد,View
2109,للجميع,For all
2110,أنحاء,Around
2111,لتلك,For those
2112,غادر,Left
2113,سأحضر,I'll get
2114,تشارلز,Charles
2115,يشبه,It looks like
2116,افتح,Open
2117,متجر,Shop
2118,جثة,Body
2119,تخبريني,Tell me
2120,انتهيت,I finished
2121,تريدون,You want
2122,يعنى,It means
2123,تسمح,Allow
2124,مصدر,source
2125,كأنه,Like
2126,رأيتك,I saw you
2127,أترك,Leave
2128,ممتع,Fun
2129,تعرفون,You know
2130,اعطني,Give me
2131,كلام,Word of
2132,فظيع,Terrible
2133,عنهم,Released
2134,بربك,Brabeck
2135,السادسة,Sixth
2136,جينا,Jenna
2137,طفلة,Baby girl
2138,كفاية,The adequacy of
2139,غادرت,I left
2140,مرض,disease
2141,لدرجة,Degree
2142,القاعدة,Al-Qaeda
2143,دم,Blood
2144,بفعل,By
2145,مسرح,Theater
2146,نأخذ,Take
2147,وجدته,I found
2148,تترك,Leave
2149,فائدة,Utility
2150,تعنين,You mean
2151,اعمل,Work
2152,قاعدة,Base
2153,بقوة,strongly
2154,لوحدي,Alone
2155,بعيدة,Distant
